case_id,config_id,split_id,seed_id,depth_group,operator,method,true_zbottom_mm,true_ztop_mm,true_thickness_mm,d_out_mm,source_label
eval_051,shallow_0291,test,20260531,shallow,US,op_conditioned_diffusion_ours,2.517223047997077,0.15,2.367223047997077,0.0,SIMULATED_BENCHMARK
eval_051,shallow_0291,test,20260532,shallow,US,op_conditioned_diffusion_ours,2.517223047997077,0.15,2.367223047997077,0.0,SIMULATED_BENCHMARK
eval_051,shallow_0291,test,20260533,shallow,US,op_conditioned_diffusion_ours,2.517223047997077,0.15,2.367223047997077,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,MMP,direct_scalar_regression,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,MMP,direct_scalar_regression,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,MMP,direct_scalar_regression,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,MMP,unet_3d,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,MMP,unet_3d,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,MMP,unet_3d,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,MMP,kernel_gp,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,MMP,kernel_gp,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,MMP,kernel_gp,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,MMP,vanilla_3d_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,MMP,vanilla_3d_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,MMP,vanilla_3d_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,MMP,eapp_only_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,MMP,eapp_only_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,MMP,eapp_only_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,MMP,dps_inverse_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,MMP,dps_inverse_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,MMP,dps_inverse_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,MMP,op_conditioned_diffusion_ours,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,MMP,op_conditioned_diffusion_ours,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,MMP,op_conditioned_diffusion_ours,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,PIEZO,direct_scalar_regression,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,PIEZO,direct_scalar_regression,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,PIEZO,direct_scalar_regression,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,PIEZO,unet_3d,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,PIEZO,unet_3d,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,PIEZO,unet_3d,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,PIEZO,kernel_gp,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,PIEZO,kernel_gp,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,PIEZO,kernel_gp,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,PIEZO,vanilla_3d_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,PIEZO,vanilla_3d_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,PIEZO,vanilla_3d_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,PIEZO,eapp_only_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,PIEZO,eapp_only_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,PIEZO,eapp_only_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,PIEZO,dps_inverse_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,PIEZO,dps_inverse_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,PIEZO,dps_inverse_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,PIEZO,op_conditioned_diffusion_ours,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,PIEZO,op_conditioned_diffusion_ours,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,PIEZO,op_conditioned_diffusion_ours,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,US,direct_scalar_regression,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,US,direct_scalar_regression,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,US,direct_scalar_regression,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,US,unet_3d,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,US,unet_3d,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,US,unet_3d,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,US,kernel_gp,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,US,kernel_gp,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,US,kernel_gp,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,US,vanilla_3d_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,US,vanilla_3d_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,US,vanilla_3d_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,US,eapp_only_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,US,eapp_only_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,US,eapp_only_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,US,dps_inverse_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,US,dps_inverse_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,US,dps_inverse_diffusion,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260531,shallow,US,op_conditioned_diffusion_ours,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260532,shallow,US,op_conditioned_diffusion_ours,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_052,shallow_0013,test,20260533,shallow,US,op_conditioned_diffusion_ours,2.7028051217918554,0.15,2.5528051217918555,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,MMP,direct_scalar_regression,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,MMP,direct_scalar_regression,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,MMP,direct_scalar_regression,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,MMP,unet_3d,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,MMP,unet_3d,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,MMP,unet_3d,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,MMP,kernel_gp,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,MMP,kernel_gp,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,MMP,kernel_gp,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,MMP,vanilla_3d_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,MMP,vanilla_3d_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,MMP,vanilla_3d_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,MMP,eapp_only_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,MMP,eapp_only_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,MMP,eapp_only_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,MMP,dps_inverse_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,MMP,dps_inverse_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,MMP,dps_inverse_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,MMP,op_conditioned_diffusion_ours,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,MMP,op_conditioned_diffusion_ours,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,MMP,op_conditioned_diffusion_ours,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,PIEZO,direct_scalar_regression,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,PIEZO,direct_scalar_regression,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,PIEZO,direct_scalar_regression,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,PIEZO,unet_3d,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,PIEZO,unet_3d,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,PIEZO,unet_3d,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,PIEZO,kernel_gp,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,PIEZO,kernel_gp,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,PIEZO,kernel_gp,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,PIEZO,vanilla_3d_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,PIEZO,vanilla_3d_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,PIEZO,vanilla_3d_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,PIEZO,eapp_only_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,PIEZO,eapp_only_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,PIEZO,eapp_only_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,PIEZO,dps_inverse_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,PIEZO,dps_inverse_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,PIEZO,dps_inverse_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,PIEZO,op_conditioned_diffusion_ours,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,PIEZO,op_conditioned_diffusion_ours,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,PIEZO,op_conditioned_diffusion_ours,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,US,direct_scalar_regression,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,US,direct_scalar_regression,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,US,direct_scalar_regression,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,US,unet_3d,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,US,unet_3d,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,US,unet_3d,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,US,kernel_gp,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,US,kernel_gp,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,US,kernel_gp,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,US,vanilla_3d_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,US,vanilla_3d_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,US,vanilla_3d_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,US,eapp_only_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,US,eapp_only_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,US,eapp_only_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,US,dps_inverse_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,US,dps_inverse_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,US,dps_inverse_diffusion,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260531,deep,US,op_conditioned_diffusion_ours,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260532,deep,US,op_conditioned_diffusion_ours,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_053,deep_0856,train,20260533,deep,US,op_conditioned_diffusion_ours,7.829979171068242,4.666746134340049,3.163233036728193,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260531,deep,MMP,direct_scalar_regression,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260532,deep,MMP,direct_scalar_regression,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260533,deep,MMP,direct_scalar_regression,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260531,deep,MMP,unet_3d,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260532,deep,MMP,unet_3d,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260533,deep,MMP,unet_3d,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260531,deep,MMP,kernel_gp,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260532,deep,MMP,kernel_gp,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260533,deep,MMP,kernel_gp,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260531,deep,MMP,vanilla_3d_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260532,deep,MMP,vanilla_3d_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260533,deep,MMP,vanilla_3d_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260531,deep,MMP,eapp_only_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260532,deep,MMP,eapp_only_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260533,deep,MMP,eapp_only_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260531,deep,MMP,dps_inverse_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260532,deep,MMP,dps_inverse_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260533,deep,MMP,dps_inverse_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260531,deep,MMP,op_conditioned_diffusion_ours,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260532,deep,MMP,op_conditioned_diffusion_ours,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260533,deep,MMP,op_conditioned_diffusion_ours,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260531,deep,PIEZO,direct_scalar_regression,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260532,deep,PIEZO,direct_scalar_regression,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260533,deep,PIEZO,direct_scalar_regression,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260531,deep,PIEZO,unet_3d,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260532,deep,PIEZO,unet_3d,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260533,deep,PIEZO,unet_3d,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260531,deep,PIEZO,kernel_gp,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260532,deep,PIEZO,kernel_gp,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260533,deep,PIEZO,kernel_gp,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260531,deep,PIEZO,vanilla_3d_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260532,deep,PIEZO,vanilla_3d_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260533,deep,PIEZO,vanilla_3d_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260531,deep,PIEZO,eapp_only_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260532,deep,PIEZO,eapp_only_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260533,deep,PIEZO,eapp_only_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260531,deep,PIEZO,dps_inverse_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260532,deep,PIEZO,dps_inverse_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260533,deep,PIEZO,dps_inverse_diffusion,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260531,deep,PIEZO,op_conditioned_diffusion_ours,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260532,deep,PIEZO,op_conditioned_diffusion_ours,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260533,deep,PIEZO,op_conditioned_diffusion_ours,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260531,deep,US,direct_scalar_regression,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260532,deep,US,direct_scalar_regression,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260533,deep,US,direct_scalar_regression,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260531,deep,US,unet_3d,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260532,deep,US,unet_3d,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260533,deep,US,unet_3d,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
eval_054,deep_1109,validation,20260531,deep,US,kernel_gp,10.608379547839988,7.497195588321196,3.111183959518792,0.0,SIMULATED_BENCHMARK
