decoupled_id,geometry_id,source_geometry_type,area_frac,perimeter_norm,equivalent_diameter_norm,aspect_ratio,eccentricity,solidity,compactness,extent,convexity,major_axis_norm,minor_axis_norm,boundary_curvature_mean,boundary_curvature_std,fractal_dimension,asymmetry_score,number_of_components,E_bg,contrast,E_lesion,z_top,z_bottom,thickness,heterogeneity
decoupled_0320,isic2018_lesion_ISIC_0035642,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,6.7428566337192475,3.869385124814715,26.09070915727148,6.644259870850066,8.851490630944609,2.207230760094543,0.09972343975510124
decoupled_0321,isic2018_lesion_ISIC_0034970,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.514505370220075,4.123130081324498,18.61389289425538,1.206267757585482,2.9338495425476228,1.7275817849621407,0.26769445224335225
decoupled_0322,isic2018_lesion_ISIC_0035287,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.74716869243238,1.9686986700418987,11.314443361298064,1.8646510254592759,5.9808356040062485,4.116184578546973,0.20180249448177254
decoupled_0323,midas_lesion_275,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.980204806273603,3.024018470106548,30.180323669617515,0.42623768993981626,1.5929266209167516,1.1666889309769353,0.22696520114118734
decoupled_0324,isic2018_lesion_ISIC_0036062,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.7759771589533,1.4964835026652268,14.629588540805686,2.904967576924039,5.789888238578742,2.884920661654703,0.20771744644506068
decoupled_0325,ph2_lesion_IMD430,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,3.9274393820868956,1.6083925474903884,6.316864232868819,2.36351631996802,3.342882366807728,0.9793660468397083,0.0238581834488496
decoupled_0326,ph2_lesion_IMD312,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.632900857722964,5.31705201380497,29.95042684911963,7.648522875230342,10.243559102361058,2.5950362271307155,0.002071280244072604
decoupled_0327,isic2018_lesion_ISIC_0036062,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.375210533496374,3.2451302578960273,23.933518860602586,7.321912173286002,10.708016013725505,3.386103840439503,0.08834553944753225
decoupled_0328,isic2018_lesion_ISIC_0035008,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.552562380544658,1.6410274994685285,12.393962557925278,5.23579048490085,10.127499733451028,4.891709248550178,0.14821462642571712
decoupled_0329,midas_lesion_486,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.08797112642271,7.182983915781725,36.546814765056155,3.404148072342694,4.081416315000027,0.6772682426573331,0.30643956567318753
decoupled_0330,isic2018_lesion_ISIC_0034585,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,6.221127073134192,3.7773008706493933,23.499068709770295,7.298836802994802,8.04694044083993,0.7481036378451273,0.18778843458107666
decoupled_0331,isic2018_lesion_ISIC_0034733,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.160089717199739,1.6592703720800086,11.880524729184254,6.464052276196137,9.128649278329874,2.6645970021337373,0.23752169475622384
decoupled_0332,isic2018_lesion_ISIC_0036062,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.3879599225974895,1.3437759117179635,9.927762580724217,3.989825626045066,6.862432457579118,2.8726068315340516,0.08822574426843027
decoupled_0333,isic2018_lesion_ISIC_0035368,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.166542942544442,6.621689105510843,34.21124111580046,3.0654353059316373,6.168759368584454,3.103324062652817,0.3047965175900806
decoupled_0334,isic2018_lesion_ISIC_0034898,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.035302158421613,11.379676191166139,80.05946046985018,6.5300500857447314,7.965001615817446,1.4349515300727145,0.10028344445634693
decoupled_0335,midas_lesion_442,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.631183831775799,1.6171285792516763,7.489219730132933,0.24496785716218594,2.093202245115438,1.848234387953252,0.15072681235649288
decoupled_0336,midas_lesion_76,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,6.677760283302544,2.5537952143413145,17.053632254016538,5.536186040954416,8.978594212260969,3.4424081713065533,0.052324570304444706
decoupled_0337,isic2018_lesion_ISIC_0035330,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.457276957701145,6.268146660472989,34.20701233769063,5.506503552800463,7.132308517402118,1.625804964601655,0.12231409546768772
decoupled_0338,isic2018_lesion_ISIC_0035376,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,8.190288006092548,5.10394943566152,41.802815846601376,2.5944337965165,3.6132747900424023,1.0188409935259024,0.15690859017345454
decoupled_0339,isic2018_lesion_ISIC_0035317,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.482512258942517,2.0091190586376304,9.005900810018227,2.108128625516734,7.3650503401730685,5.256921714656334,0.27235611456383446
decoupled_0340,isic2018_lesion_ISIC_0035842,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.602636348625387,2.8797215680540464,16.134032731100096,1.3007755153111287,6.204004235059916,4.903228719748787,0.31026446975117056
decoupled_0341,midas_lesion_564,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.210709909547709,2.3454208803381444,12.22130782323808,5.25543826270874,9.729089773263023,4.473651510554284,0.021091920709279587
decoupled_0342,ph2_lesion_IMD433,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,6.57853324397681,2.0778216825673197,13.669019013824942,1.866485159284966,7.338434960012801,5.471949800727835,0.23181677619188462
decoupled_0343,ph2_lesion_IMD433,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.625625833690093,8.164184538218448,62.25701652565182,1.1111126455112614,5.164453652303021,4.05334100679176,0.1658342937530906
decoupled_0344,ph2_lesion_IMD278,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.697312508313692,1.2605195837971082,12.223652326930065,6.305628982155718,6.878988441727119,0.5733594595714013,0.11368751962024591
decoupled_0345,isic2018_lesion_ISIC_0035630,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,3.683065599085894,3.454853740761216,12.72445296247085,5.619972666088785,7.942434253460576,2.322461587371791,0.13444877923558046
decoupled_0346,midas_lesion_300,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.185789103253804,3.660386023083325,15.32160392912471,4.700956744800985,6.7510851880150105,2.0501284432140254,0.3010332038369229
decoupled_0347,isic2018_lesion_ISIC_0035630,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,8.812078975083736,5.603981070878112,49.382723771452255,5.625604028683579,7.407240195961875,1.7816361672782959,0.18368379056190437
decoupled_0348,isic2018_lesion_ISIC_0035915,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.911581294906256,2.672461673637829,13.126012767593426,6.920604993247171,8.988164181118382,2.067559187871211,0.18547107047488773
decoupled_0349,isic2018_lesion_ISIC_0035330,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.887337341407584,3.7241256956892403,36.82168705508372,3.152994647513275,3.764790027523163,0.6117953800098879,0.0464499831008712
decoupled_0350,isic2018_lesion_ISIC_0034898,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.841716938520109,1.1634049081109192,9.123091974290826,4.9483440250266915,9.807100324654524,4.858756299627832,0.0873018365662438
decoupled_0351,isic2018_lesion_ISIC_0035008,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.851120395835368,6.481800340067738,31.44399383143523,5.340091695010759,9.861367453105514,4.521275758094754,0.11952722795928952
decoupled_0352,squamous_cell_carcinoma_BCN_0000004833,clinical_mask,0.164306640625,2.015625,0.45738573688555156,1.8852126082925396,0.8477198850396415,0.7619317176720326,0.5082126929549741,0.4817897091722595,1.3124535661218424,0.702400355573212,0.37258415973007136,4.972584571971463,0.32249627842615697,1.80638791826563,0.43843400447427294,1.0,3.0859361791769193,2.1416056814855473,6.608858454027092,4.353507257220003,7.844120176826557,3.490612919606554,0.022621344753443927
decoupled_0353,midas_lesion_486,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,6.161840766672362,1.4000874494818398,8.627115923123531,3.297238802752877,6.8783381918585675,3.5810993891056904,0.1420172512414681
decoupled_0354,midas_lesion_76,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.458130784644713,5.137772240868719,22.904860591509888,4.930470559856444,7.247905114504048,2.3174345546476047,0.2325768934651302
decoupled_0355,isic2018_lesion_ISIC_0034538,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.37025656411778,1.303862017471524,7.002073558030304,6.849330196825509,7.484020635566363,0.6346904387408543,0.007752439387156012
decoupled_0356,isic2018_lesion_ISIC_0035210,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.405439687023258,8.260340755752193,44.650773749478596,3.6505724173681724,5.624103376387327,1.973530959019155,0.07037270367386962
decoupled_0357,basal_cell_carcinoma_BCN_0000016844,clinical_mask,0.2169952392578125,2.78125,0.525630021633387,2.4365315915937504,0.9118968473174451,0.6912122095849129,0.35251695750773615,0.5605439495467087,1.44673370367766,0.9482634593695075,0.3891857846789676,5.97055805285277,0.37169938227061444,1.783892277965634,0.35644461962948365,1.0,5.453243622148716,2.388998897244558,13.027792999719203,5.101437658923675,7.808053605492579,2.7066159465689035,0.18705962850695998
decoupled_0358,isic2018_lesion_ISIC_0035421,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,8.368426323788803,4.131168702243387,34.57138091586599,0.2619155800309533,5.107312968318508,4.845397388287555,0.218614819616649
decoupled_0359,ph2_lesion_IMD278,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,6.559373575442818,3.425101781286209,22.466522117370882,1.15307104210327,3.1757933386042376,2.0227222965009677,0.06411234731882919
decoupled_0360,midas_lesion_289,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,8.570858934284566,4.362994173598503,37.394607593018236,0.9596094652866107,5.95858754534024,4.99897808005363,0.19810658049351473
decoupled_0361,isic2018_lesion_ISIC_0035128,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.26769941650426,1.2240988720645956,8.896382658247385,7.208591273808822,10.497567059097989,3.288975785289167,0.2731051788837583
decoupled_0362,isic2018_lesion_ISIC_0035368,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.014202985404819,1.3249242122803542,9.293287365211988,0.5946195779202674,1.934196151051259,1.3395765731309917,0.047222832900358135
decoupled_0363,isic2018_lesion_ISIC_0034898,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.043213405261352,1.5081669359588954,10.622341580717631,2.120803973016425,6.520185985130321,4.399382012113896,0.1713498198256576
decoupled_0364,isic2018_lesion_ISIC_0035626,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.890279142974306,4.654264646356312,46.031976557740514,1.8230824611185372,5.032973153661888,3.2098906925433504,0.15708842537436854
decoupled_0365,midas_lesion_442,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.668949315632343,5.6936246027665645,43.664118500854116,7.038882738712828,10.457654486488831,3.4187717477760033,0.18353871994828413
decoupled_0366,isic2018_lesion_ISIC_0035421,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.619383762276565,9.451446638468639,53.1113057702341,1.2950889609426715,1.9972400707859996,0.7021511098433282,0.17936996317995774
decoupled_0367,isic2018_lesion_ISIC_0035626,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,8.102790798016532,8.050720988868614,65.23330794600315,0.8420028223038896,5.049408301487998,4.207405479184108,0.12043360521771782
decoupled_0368,isic2018_lesion_ISIC_0034898,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,3.419804342838251,1.2140379429660113,4.151772229725583,4.941143498390998,7.583348972479667,2.6422054740886693,0.2585741636257918
decoupled_0369,isic2018_lesion_ISIC_0034748,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.012771161502222,3.618180654143428,14.518930986051993,3.637806702455593,6.185985242293685,2.548178539838092,0.09529116564084139
decoupled_0370,ph2_lesion_IMD078,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,8.146092131874088,3.242489340679198,26.413616905792416,1.5614930042646846,3.1498640318387285,1.588371027574044,0.18370279711200138
decoupled_0371,isic2018_lesion_ISIC_0034748,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.750499538422605,3.00777302544381,17.29619739449459,3.060704316231317,5.884087401406838,2.8233830851755206,0.2425595853143597
decoupled_0372,isic2018_lesion_ISIC_0034579,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.5257506956560825,3.5788168110679215,19.77564948338425,6.397280534606112,10.255260005918974,3.857979471312862,0.0959332050783161
decoupled_0373,midas_lesion_138,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.070258980009932,2.1581135351966942,19.574648672498796,4.188888172255656,9.676966264942333,5.488078092686677,0.2493455101961113
decoupled_0374,isic2018_lesion_ISIC_0034898,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.404698263957595,1.7728669582345185,13.127544887866922,1.652547800640899,4.219830360483199,2.5672825598423,0.17853266976448962
decoupled_0375,isic2018_lesion_ISIC_0035421,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.439631988666511,1.5582192965063573,6.917920234127051,1.7630441612293932,4.677594333209617,2.914550171980224,0.2040354656877774
decoupled_0376,midas_lesion_289,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.070569639591344,3.9737687538043933,36.04434621301486,4.169733872185214,9.059814838203042,4.890080966017829,0.10465088231271773
decoupled_0377,isic2018_lesion_ISIC_0034733,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,8.789240728171169,2.3106685211845175,20.309021875698008,5.747603575752847,8.155079328462053,2.407475752709206,0.0656404581609907
decoupled_0378,midas_lesion_275,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.934612031234096,2.353821321657183,13.96901633488206,4.255508238699568,6.096039475127224,1.8405312364276556,0.14833026242662917
decoupled_0379,midas_lesion_259,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.7817199007953555,8.253814257992627,39.46742789491179,4.472464874615819,6.324926796251514,1.8524619216356948,0.09870563956886902
decoupled_0380,isic2018_lesion_ISIC_0035330,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.8178333812272625,1.1317237439604975,6.584180175940878,4.855551540029412,6.24723063558999,1.391679095560578,0.1676556380064627
decoupled_0381,midas_lesion_234,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,4.586319585516604,6.337504321668879,29.065820193766097,6.201081716415689,8.632342677650632,2.431260961234943,0.13129161199992653
decoupled_0382,isic2018_lesion_ISIC_0034579,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,3.5506888481692407,3.5987944361565694,12.77819927131464,1.4706169721773903,2.1006465444626348,0.6300295722852445,0.02609620322864076
decoupled_0383,isic2018_lesion_ISIC_0034982,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,8.155879547159957,7.260771271630604,59.21797591089864,2.097381421743738,5.0255140374324245,2.9281326156886864,0.017825938087879117
decoupled_0384,isic2018_lesion_ISIC_0035317,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.810097115803076,1.3951937384237538,13.68698606929738,1.5853047815973418,3.521106907544523,1.9358021259471814,0.2877051139259564
decoupled_0385,isic2018_lesion_ISIC_0035626,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.50906201312779,3.7057953129001566,20.415456186725265,4.867066999345319,6.421647683861621,1.554580684516302,0.2157201161453361
decoupled_0386,isic2018_lesion_ISIC_0035001,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,9.664060649343803,5.344169396329769,51.64637716649795,2.4120150585511695,5.831970701054384,3.419955642503215,0.22188267931452815
decoupled_0387,midas_lesion_178,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,7.404215655273607,3.5291777678022216,26.13079327860477,2.8843457235645955,5.140050709673419,2.2557049861088236,0.14660052944355573
decoupled_0388,midas_lesion_300,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,5.228732667277569,1.2734516834438028,6.658538417422226,7.226772339252508,12.61623746199824,5.389465122745732,0.23671674657944808
decoupled_0389,isic2018_lesion_ISIC_0035149,clinical_mask,0.755859375,2.75,0.9810148044289672,1.0,0.0,1.0,1.2559879720446798,0.8054110301768991,1.0,0.9811673238788051,0.9811673238788051,3.1630946806341935,0.008801874241551873,1.9085559336533833,0.0,1.0,8.303440774740189,1.3458086446342334,11.174842374853723,6.414290994007156,11.79702088980733,5.382729895800174,0.08649270603388681
