case_id,config_id,z_top_mm,z_bottom_mm,thickness_mm,radius_mm,contrast_x,log10_contrast_x,boundary_irregularity,heterogeneous_core,rim_stiffness,multifocality,layer_modulus_variation_x,log_layer_modulus_variation,contact_pressure_kpa,lateral_psf_mm,readout_noise_rel,calibration_shift_rel,depth_group
dr_0406,mid_0406,3.4141321552206407,5.928428140574983,2.5142959853543423,1.5399856582873594,2.896706586084174,0.46190450676811273,0.18060899742522596,0.23023690948346553,0,0,0.9433969768439184,-0.05826811266973859,9.267357898970861,1.8402397880200516,0.04264808186640872,-0.01877091378570752,mid
dr_0407,mid_0407,3.101147044681344,5.968299194642251,2.8671521499609067,3.5143355316873293,3.5900227210823146,0.5550971972160479,0.3205573911755155,0.30011494655224646,0,0,1.041761347491174,0.04091288398120988,11.187702188141248,0.8461910770392235,0.02611338388635409,-0.028076144918500964,mid
dr_0408,mid_0408,0.9999032503162968,4.270896271595139,3.270993021278842,3.594573324154684,3.8325594980781608,0.5834889057277058,0.07957753785404648,0.2881312548807939,0,0,1.230507899325339,0.20742701043449477,10.97341500134767,1.3676918058514065,0.02205130789631044,0.07367849458367566,mid
dr_0409,mid_0409,0.15,3.1124921890217876,2.9624921890217877,1.181308492768607,3.8647586228449278,0.5871223748287222,0.21065493687114573,0.4279588135548425,0,0,1.186326324191314,0.17086140960252083,8.518751546169923,1.6838688250364195,0.011676617589601711,-0.02585110392628739,mid
dr_0410,mid_0410,3.3604512989392576,6.837846549925128,3.4773952509858708,3.2695288058048075,2.5091048751844336,0.39951881426877456,0.3896497272568198,0.5304192764911386,0,0,0.9714939183087598,-0.028920270288447066,11.802074395838462,1.3231337413332522,0.045193252545275314,-0.05330917222295389,mid
dr_0411,mid_0411,1.1714021371727839,6.058848496932056,4.887446359759272,1.2454822531340366,6.016165732016532,0.7793197915976897,0.6126983029175163,0.18140316820537075,0,0,0.8159753366374917,-0.2033711491837621,2.3272203806007603,1.4059482979232785,0.05161675481169155,0.03391797832145889,mid
dr_0412,mid_0412,3.048001846337065,6.097715337612407,3.0497134912753423,1.7621102100239021,3.882015868655798,0.589057306337136,0.3410554958619158,0.18426836174197442,0,0,0.802014129347172,-0.22062905363094598,14.197184427723094,1.6625555897086677,0.02175713241112979,0.08825376497345926,mid
dr_0413,mid_0413,1.1193965588220074,4.535177972697424,3.4157814138754166,1.8361750168797286,1.8670112375724932,0.2711469319828416,0.2522169419723938,0.41677978141740163,0,1,1.0085729688752287,0.008536429662070827,5.029394957857889,0.7671284423453093,0.023961616748358183,0.06699315878316915,mid
dr_0414,mid_0414,2.0878642220696255,5.121476874400248,3.033612652330622,3.382111978874148,5.178498750121272,0.7142038757617365,0.20995004317345684,0.20545977858683792,0,0,0.9659872435261179,-0.0346046503163172,7.173433412093874,1.8845555100971434,0.0304734517448991,-0.015808007175847367,mid
dr_0415,mid_0415,2.6417470038500213,5.69463689658315,3.0528898927331287,3.3906558112356797,2.732455078927031,0.43655303095679154,0.0663202857376724,0.1342304887175081,0,0,1.3021885414533245,0.26404634240648717,11.336443580949242,1.0959073786402667,0.057583760310344054,-0.07626952265671617,mid
dr_0416,mid_0416,4.452042015118753,6.8827053069472,2.4306632918284468,2.884330110810778,3.012417098282687,0.4789151039634139,0.6133392489251698,0.08745635621030154,0,0,1.0387796046889892,0.038046567083671,2.247782172882598,1.0905999570617066,0.03591647573025965,-0.03943705494785448,mid
dr_0417,mid_0417,2.470826037708594,5.562048111215439,3.091222073506845,1.6196924053891761,3.1164554912502873,0.4936609287436826,0.39001739619463394,0.28674229897398124,0,0,1.0628065361959114,0.06091308486194505,6.220137406264586,1.0129601601990283,0.02862873516331148,-0.027809763017761006,mid
dr_0418,mid_0418,3.701163711815502,6.366423534049801,2.665259822234299,2.1130348483219206,9.13574932271402,0.9607441743895524,0.2751541515452777,0.1918795760058941,0,0,1.0566749241296605,0.055127113824293444,17.60099074806795,1.1672573708930551,0.027991084612751127,0.029261383342886093,mid
dr_0419,mid_0419,1.5126611034791906,4.711149422408098,3.198488318928907,2.1357609582844304,7.755836760963154,0.8896286597982371,0.6237101979958046,0.49693490643336086,0,0,0.8682357581151534,-0.1412919904695604,4.7077036221406345,1.323115507414938,0.026793075659040867,-0.021174753529205666,mid
dr_0420,mid_0420,0.6166172624245538,4.445150084677999,3.828532822253445,3.713374970386667,3.569182037412483,0.5525686986498691,0.21705943707691125,0.4667181469918924,0,0,0.8580592632762257,-0.15308211046198278,9.883514231436989,1.1014298597125451,0.03795231969525387,0.10446107815794767,mid
dr_0421,mid_0421,1.6947052800054783,4.841322687767304,3.146617407761826,2.1564296082298715,5.234430902401866,0.7188694712332591,0.18474239425250816,0.014858197585536151,0,0,1.0811748215412083,0.07804824763624114,9.14408761335983,1.1122105134477387,0.036594601915139774,-0.004754210637662336,mid
dr_0422,mid_0422,2.679053614020089,5.821962595091593,3.142908981071504,2.2991286338707906,1.814672482034833,0.2587982535704102,0.5295579436417867,0.04557533001380499,0,0,1.3418176601018665,0.29402515756090813,13.831239905114348,1.441662877850584,0.019102195527509816,-0.027864441430335053,mid
dr_0423,mid_0423,1.103642133716471,4.7313120670266215,3.6276699333101505,2.964159805080616,9.036907407752047,0.9560198325176629,0.2485319624807258,0.35009669911034297,0,1,1.1678965950968054,0.15520434889168158,5.275990933034002,1.131540407678764,0.07922164771821774,0.02602653205005984,mid
dr_0424,mid_0424,2.8150603273991126,5.361860235524435,2.546799908125322,2.7237042502233733,1.2142000667826458,0.08429025242371468,0.1029987866221488,0.533471832627638,0,0,1.0223337602033244,0.022088014008740976,4.035494535542323,0.6170794179246627,0.031015925732021315,-0.0014270235897477692,mid
dr_0425,mid_0425,1.4691834242705388,4.147493219891526,2.6783097956209874,1.0883893130625695,5.801111731662157,0.7635112302283324,0.44808715458465737,0.32104610562094427,1,0,1.077600926469933,0.07473720586674078,6.310928167092255,1.025896389511828,0.054379784536616654,0.08248749489847845,mid
dr_0426,mid_0426,0.9598292183253516,3.6810372891049212,2.7212080707795696,3.0321041706239162,2.9422566830327663,0.46868055797750463,0.07826689929678286,0.05236010674783917,0,0,1.095562820117007,0.09126822219478446,2.985484292164406,2.5326369964967395,0.055415343031020706,-0.033231323047302745,mid
dr_0427,mid_0427,3.0736290973665255,5.821168549914336,2.747539452547811,1.975158481923887,5.683784968117929,0.7546376391135725,0.11629764622421997,0.10000975300836354,0,0,1.2156655521457167,0.19529170635986404,10.034401812091717,0.9486698049903772,0.031395492518789085,0.003272992040326593,mid
dr_0428,mid_0428,4.437775553414808,5.7624615425519154,1.3246859891371079,1.8895615540593704,1.2878144612054758,0.10985329758983536,0.25470096085124616,0.05326594946796526,0,0,0.8688491097011464,-0.14058580550088498,5.523330632692985,1.274189645475987,0.01423237107714791,0.051838620854153,mid
dr_0429,mid_0429,0.19543162633001554,3.004624703651574,2.8091930773215585,1.3556429334958815,4.577788013110156,0.6606556776202812,0.34910927885389464,0.2632099692035918,0,0,0.8960133130421344,-0.1098000078116366,11.772695123531284,1.5054628976311017,0.02587183969500594,0.005613887191684024,mid
dr_0430,mid_0430,0.15,4.200971258355279,4.050971258355279,3.1674868587926155,4.600413221270775,0.6627968429115063,0.09397720393552474,0.08011176819246542,0,0,0.9699227775903406,-0.03053882138541868,12.847147839918474,1.2617336274682882,0.008686844991594698,-0.0020272890948795793,mid
dr_0431,mid_0431,0.5644944329185244,3.6641601692881762,3.099665736369652,2.0702083429110236,3.060567369815607,0.4858019437166447,0.18466943848594822,0.32747286197839376,0,1,1.1093055902238105,0.10373422516545606,9.281028988881621,0.8040035408394727,0.039494936046064855,-0.011445659301006859,mid
dr_0432,mid_0432,1.5266522995474565,5.300828098046171,3.7741757984987148,2.8184933959621183,3.9466493630701422,0.5962285435609138,0.4734875508456194,0.22874930440107175,0,0,0.9945109136347989,-0.005504206756570338,14.980426914969971,1.7305287083361112,0.04617407377123431,-0.00645284477426609,mid
dr_0433,mid_0433,1.9107438812973685,4.430546019595343,2.5198021382979743,3.5629331702070486,4.818285863008937,0.6828925625872919,0.33914065999497406,0.2958881310251628,1,0,1.2489496683398462,0.22230293276529586,14.153833609382524,1.140498819908344,0.01987162284952657,-0.06304815069543644,mid
dr_0434,mid_0434,3.140667344323588,6.973881140242187,3.8332137959185992,3.0348968013855018,3.3560526766126104,0.5258287688976165,0.32165821678886736,0.20128100221571427,0,0,1.2303699166304498,0.20731486939755325,12.3664841193079,1.3391633082283516,0.046578704805981155,0.05127913130009916,mid
dr_0435,mid_0435,3.2231208732086376,4.964882904953447,1.741762031744809,3.6065943954697204,4.807709275595097,0.6819381978003762,0.22873033119852418,0.7136379489140633,0,0,1.190621987927767,0.17447584950528108,13.142750595198876,1.3455028962003541,0.06219660962171509,0.017287731911785828,mid
dr_0436,mid_0436,0.15,3.0028000788645577,2.8528000788645578,1.2417239376406441,3.4658503865751413,0.539809811209041,0.4880215679311858,0.18062151289866524,0,0,0.82416171269175,-0.19338851506113158,5.8802269499527045,1.7615833527645277,0.021752964362147357,0.03747710097013348,mid
dr_0437,mid_0437,1.7199746307298827,4.9016557067202555,3.181681075990373,2.906781077834957,2.962260029772595,0.47162317860743774,0.2856890937813787,0.2293160106530176,1,0,0.9794263577658309,-0.020788227919796013,10.811842471626722,0.7369478619260597,0.04237225787827481,-0.01736486672492546,mid
dr_0438,mid_0438,4.368245244723332,6.233808534376934,1.8655632896536014,2.115344823532707,6.048960857367032,0.781680774210689,0.1626845708181503,0.406347061649623,0,0,1.1048337850232979,0.09969490286197835,8.18862829160829,0.9059818622022704,0.0361118729306581,0.021471208177074493,mid
dr_0439,mid_0439,2.865241779171016,5.6045737410958285,2.7393319619248127,3.068805619546897,2.224395596887246,0.34721202673507995,0.1511995050371789,0.39169245799034663,0,0,0.8600594482875964,-0.15075376620785985,12.942613900430327,1.0641359157625818,0.015029502738145434,-0.08172529241988945,mid
dr_0440,mid_0440,0.3332327380374398,3.2967181461957304,2.9634854081582906,3.140720360570306,1.940024519997649,0.28780721901908124,0.12179144600940807,0.3762217003588196,0,0,1.200111658824279,0.18241460148539568,6.678615284870625,2.097906487814156,0.053326977993432306,0.036421828658504476,mid
dr_0441,mid_0441,3.0817331735228186,5.164124965328645,2.082391791805826,3.598957131457307,4.420707702871683,0.6454918003104098,0.34172429811755406,0.2414194698757015,1,0,1.191138684614292,0.17490972743482053,10.028249914419995,1.2688505760543187,0.030302646380693726,0.05089621326868025,mid
dr_0442,mid_0442,1.7106720342696824,4.864639656554483,3.1539676222848008,1.749203229008757,2.761191339532139,0.4410965025551422,0.56997202522576,0.5282769931724114,0,0,0.8980333167227363,-0.10754811034061745,6.604143625970382,0.9527151610551494,0.039801598762089704,0.05824020279129093,mid
dr_0443,mid_0443,1.5660739730458277,5.539662797222009,3.9735888241761814,1.5520327143197314,4.588819663908862,0.6617009906848145,0.4365224154376987,0.11308744091523303,1,0,1.0783911381584443,0.075470243559096,8.705536044919887,2.027973206509797,0.06365837491160767,0.05184583991802841,mid
dr_0444,mid_0444,2.959598286459559,3.848174175430479,0.8885758889709199,1.818628126932662,12.598302803308158,1.1003120425140471,0.49313352279141465,0.12172488585502589,0,0,1.1464989909496262,0.1367129432017202,13.436968098699083,0.971311982058447,0.016541460051248548,0.013339256808366987,mid
dr_0445,mid_0445,2.413473517800192,5.777035159168459,3.3635616413682676,3.286097694817326,5.176159896220778,0.7140076836138485,0.10773293503167859,0.23639822321560258,0,0,1.1754453117431518,0.16164706451561414,8.727408384777844,1.1594079331610097,0.026721734092966923,0.06445297270340086,mid
dr_0446,mid_0446,0.15,3.080529619805071,2.930529619805071,2.5405010230381038,2.8238793717039683,0.4508461409200454,0.38816159781995574,0.1267779480843084,0,0,0.7065856448420699,-0.3473108600827792,6.1474849971781875,1.4609139324470093,0.02369045388094401,-0.09302948304709034,mid
dr_0447,mid_0447,1.7447089852122253,4.2558139662301,2.511104981017875,1.0809731911671603,2.852101275363877,0.4551649428315714,0.3092986605526049,0.19367974263910787,0,1,1.1760440289793188,0.1621562883838549,11.95412473112617,1.9703808593707985,0.045026314736915804,-0.026434408863622052,mid
dr_0448,mid_0448,0.15,4.284710774132075,4.134710774132075,1.7999687661996207,4.531490703718917,0.6562410933816555,0.1181816892978152,0.11176248950293786,0,0,0.987651921389951,-0.012424949594183278,10.867176194416988,1.8948126102631089,0.0667628313005966,0.04173576391205204,mid
dr_0449,mid_0449,4.063340998947698,6.405984860382193,2.342643861434495,3.503139160433367,2.117461138452752,0.3258154485137711,0.4654387621016192,0.1034689635574507,0,0,1.2414189617990292,0.21625504940873672,11.505832410983082,0.9273851977744392,0.03265488611967393,-0.023713665273901376,mid
dr_0450,mid_0450,4.42492836559607,6.56835118715213,2.14342282155606,1.5281239905079254,10.492930625367062,1.0208968015083126,0.48165922628509705,0.2779219703154012,0,0,1.065401665289282,0.06335187856438143,7.449981756422632,2.081150436498972,0.02596154760479529,-0.05646140520733279,mid
dr_0451,mid_0451,0.3389021590729189,4.0871232935603174,3.7482211344873986,1.3079296559887967,3.533632578649421,0.5482213902865721,0.05618854099059598,0.5459051970315013,0,0,1.1928581349586367,0.17635222150895602,11.18363219003228,1.6016024810319374,0.02335282611665379,-0.006396547324607457,mid
dr_0452,mid_0452,0.4536368707165437,3.654694927514902,3.201058056798358,1.169108927089266,2.118513842601862,0.32603130607406916,0.2713718605103551,0.025945926975221863,0,0,1.0215387107987153,0.021310030591487727,7.378558202351053,1.0611747165965593,0.03533799258521318,0.026455722960931332,mid
dr_0453,mid_0453,0.15,3.0897949156879294,2.9397949156879295,2.9606819096691463,1.6766746899281282,0.22444880853696636,0.4531867399491331,0.06089020031552836,0,1,1.227398490731993,0.20489688132569092,12.557313210458398,0.6796507320648876,0.04760318097493905,-0.03799144822696245,mid
dr_0454,mid_0454,1.9105584919090193,5.610425811562997,3.6998673196539773,1.3924567144437785,4.988584407858336,0.6979773249670831,0.6114966109866172,0.21653530393985815,1,0,0.9607425669491537,-0.04004878628410036,6.755086759128931,1.2272479785655945,0.024390506150755543,0.005437637773401053,mid
dr_0455,mid_0455,1.0063443702075552,3.77511475432731,2.7687703841197546,1.0210938673382979,3.043703787280829,0.4834023846921665,0.4337865818547401,0.2503662997498237,0,1,1.0586903056829713,0.05703258351311788,5.580455741333877,1.2435985516847243,0.013008385056431471,0.02372311363166688,mid
dr_0456,mid_0456,4.17524913550047,5.7152768378923495,1.5400277023918791,2.854023353351217,3.7258117463101046,0.5712209075639377,0.2825655617797849,0.10485749356792592,0,0,1.3049333118196733,0.26615193741501214,12.408886138166656,1.785103121827012,0.04364201897101932,0.0032109868847943705,mid
dr_0457,mid_0457,0.7499674588754823,5.676540905685094,4.926573446809612,1.5212260052614468,3.366569897522702,0.5271876358226114,0.44927660333231284,0.19782083597466393,0,1,0.9446819146779717,-0.05690700637466037,6.507220354134056,1.8946811339813074,0.031180584738399686,0.023070766751038568,mid
dr_0458,mid_0458,2.170827086440537,5.429709861174048,3.2588827747335114,2.1835993444968436,2.246482089596494,0.35150296046725105,0.13359308818479246,0.358852602795715,0,0,0.8351140940536457,-0.180186923880415,16.028344114942144,0.7755723760249695,0.035091842022312046,-0.006656428546388211,mid
dr_0459,mid_0459,3.9531612868479358,6.175306019610815,2.2221447327628794,3.4571544964302463,1.730277857589786,0.2381158501394256,0.331366172902757,0.22148711409828223,1,0,0.8625008172043528,-0.14791918259376355,2.6619995119134785,1.2860375424656978,0.02967779804081924,-0.04467097439898377,mid
dr_0460,mid_0460,3.940034091255098,6.988384679693812,3.0483505884387143,1.4282920035987976,4.559574311382247,0.6589242981803349,0.2857689428013829,0.10144082200536471,0,0,0.8520715831471518,-0.16008473790376992,16.53437406723327,0.7987122244102955,0.04180125097660631,0.041783653012525464,mid
dr_0461,mid_0461,4.139951384971884,6.813949534598191,2.673998149626307,3.6054104537207734,1.9577396092730937,0.29175492762234634,0.21582260146650709,0.059195055812990297,0,0,1.0742157012048332,0.07159081503184421,9.335726634272113,0.8740753139680306,0.04699491680920933,0.022642093324379234,mid
dr_0462,mid_0462,2.457910656019102,6.441302096348762,3.98339144032966,1.8301533027873065,3.6152598753858003,0.5581395211020567,0.4353437567027387,0.08934965519933634,0,1,0.9686686171789245,-0.031832709916824437,10.000520205614347,1.0107815582774478,0.033096025258646224,0.007678399024089685,mid
dr_0463,mid_0463,2.2680880073423078,6.472754096550519,4.204666089208211,1.1248705178694356,3.4796666523330284,0.5415376410768851,0.19909383027353222,0.02432886465835944,1,0,0.9747795897970103,-0.025543895286754204,12.724198984967469,1.0184762792843987,0.01543368692391519,-0.05418211214422909,mid
dr_0464,mid_0464,1.025160125366937,4.623350644648957,3.59819051928202,1.7258356351934765,2.3720087185932424,0.3751162809949132,0.11148260277982881,0.09348628751086546,0,0,1.0376779244417145,0.03698545185719479,7.310132049353358,1.0636307357273667,0.05003897172641229,-0.0010850639257445373,mid
dr_0465,mid_0465,0.6332237077471481,3.627030490794154,2.993806783047006,3.04244052078442,3.176353215512203,0.501928790675216,0.33941515142563705,0.30525839363876767,0,0,1.064948649675697,0.06292658173199567,11.174432667266052,1.1693524943019693,0.019642134486293747,0.08549755396573294,mid
dr_0466,mid_0466,3.348456696513267,5.069976458044757,1.7215197615314901,3.103009338885797,14.468732971453814,1.160430501568337,0.2560438038653401,0.09629692149879059,0,0,1.158021945142269,0.14671332987129704,15.007633619607319,1.1112655823374993,0.02879976932472597,0.05257502599628783,mid
dr_0467,mid_0467,3.973713947008539,6.879023335836335,2.9053093888277957,3.2492196381448273,3.72184029324738,0.5707577333166445,0.5682646886150596,0.06801409972071142,0,0,0.9160879361540752,-0.08764291874752364,9.539927734630561,2.0195625788303424,0.036425211576263494,-0.010996207156175707,mid
dr_0468,mid_0468,2.279605513735606,4.755764459359467,2.476158945623861,2.6902405756013184,2.3443062265047345,0.3700143410468749,0.15082476554532803,0.12624839916293543,0,1,1.0517517916508041,0.05045714698198316,12.095841577601243,0.5120686724393083,0.02644345584240409,0.013752413391008172,mid
dr_0469,mid_0469,1.5907065813630727,4.306832967329755,2.716126385966682,1.5715208724577163,1.9790341539933325,0.29645328928615683,0.33350671687939176,0.23485606421771185,0,0,0.9934364752031778,-0.0065851594440245135,16.012396727100274,1.6238545781811153,0.01783100042062508,-0.07063957147451146,mid
dr_0470,mid_0470,0.4652396375818433,3.9390390092561804,3.473799371674337,1.7955834372076835,2.4508930658475405,0.3893243630980796,0.09037999521625284,0.3297495625277622,0,0,0.8400387869476695,-0.1743072132731055,11.843082473359203,0.9409072600815178,0.009431642707905415,-0.05932078060834705,mid
dr_0471,mid_0471,0.15,3.2837898958797376,3.1337898958797377,0.9207103718558353,4.524189656096343,0.6555408024580274,0.22500513220859722,0.13753517094575238,0,0,1.1892085557843424,0.1732880066873529,7.523668128298262,1.2124736273794072,0.02972781405302486,-0.018934768017937312,mid
dr_0472,mid_0472,1.6250280163052246,3.8819236672340107,2.256895650928786,3.280005408918134,3.1890761915356545,0.5036648952756406,0.034993446574270844,0.31143992319060787,0,0,1.1264798760405867,0.11909761658553356,8.663372463398508,1.5466012937240858,0.04132369447130502,-0.012040231932480813,mid
dr_0473,mid_0473,0.15,3.1880994824000446,3.0380994824000447,1.999416564158373,4.33545006336015,0.6370341882916084,0.2687644555508512,0.34007301163802905,0,0,0.9554853435751546,-0.045535854430280395,12.300362283035895,2.263635760668257,0.03950237179615333,0.05026894928900556,mid
dr_0474,mid_0474,1.5147002944435577,3.405481549702014,1.8907812552584564,2.777591893287287,4.477547854816892,0.6510402361674893,0.25433339599177873,0.292590216501689,0,1,1.0930453572759729,0.08896770629859317,6.782374523055081,1.151297869985527,0.04046744732792608,0.03103809039554905,mid
dr_0475,mid_0475,1.6487825171501012,5.850727653575681,4.2019451364255795,3.6707134162556394,2.8354720658569494,0.4526253731159544,0.025029647236923868,0.2824600749320044,0,0,0.9397860151046747,-0.062103073138468474,12.58573621700556,1.3080796683527829,0.0382634965577866,0.055905654603716305,mid
dr_0476,mid_0476,3.272308373053968,4.197841113281788,0.92553274022782,1.5637058904519123,1.9360255355077103,0.28691108120427294,0.0773024838247055,0.7292742043681201,0,0,1.0271758558548132,0.026813148863077778,13.955142540601658,1.0999736736488446,0.044991999880405996,-0.0524585567323011,mid
dr_0477,mid_0477,0.7817244351597585,5.8910643951021475,5.109339959942389,1.2477672206281376,4.37577982026037,0.6410554611197814,0.5653485963847356,0.2624594189206848,1,0,0.9950253413933776,-0.00498707341080414,10.329503985076698,1.287588828405444,0.02682227832629336,-0.03506816814206218,mid
dr_0478,mid_0478,2.156460300774242,6.51766537020575,4.361205069431508,2.969824912169827,3.416447363047856,0.5335747339672497,0.6428322393729436,0.2698553478797519,0,1,1.0493390861867629,0.048160524260928726,10.93629814604332,1.115565439623852,0.031665497468558346,-0.03230981181306632,mid
dr_0479,mid_0479,3.4736536552618933,5.7692427894626235,2.29558913420073,2.9879091174951014,2.0311673084534903,0.307745697971756,0.380969096668126,0.22477834911732797,1,0,0.8055781058709516,-0.21619511536647223,7.995317733305421,1.575640264242282,0.022191452717652625,-0.01856846508081879,mid
dr_0480,mid_0480,0.4924684464035143,3.8018423113371713,3.309373864933657,3.2228770346982865,8.525361377131853,0.9307127971387749,0.05824859834839749,0.5300064902999368,0,0,0.8867337068861514,-0.12021055946264318,6.580082856838842,1.6701509076229337,0.03433490913876028,0.007123807505128931,mid
dr_0481,mid_0481,0.39047340137001285,3.6099638327811605,3.2194904314111477,1.359215209056503,1.464497959689483,0.16568877096728207,0.35453016979221413,0.5162927103378999,0,0,0.9752414108070887,-0.02507023780453264,7.034443202198685,0.839770643725038,0.03526174869684543,-0.01428625893723559,mid
dr_0482,mid_0482,3.7110537132030164,6.276757315418878,2.5657036022158612,1.465923472452773,4.425702151783736,0.6459821827070538,0.07577907233158192,0.2631961365636181,0,1,1.1645191403327486,0.1523082467316533,11.5976283339086,1.3910403678995695,0.03868289338927071,-0.11584156134455538,mid
dr_0483,mid_0483,2.600831901484372,4.979514540760112,2.3786826392757403,0.9140027912156073,5.885143938060452,0.7697570892254917,0.19038532811842312,0.29239230336339717,0,0,1.1197518197872678,0.11310707127677408,11.137645283462891,0.760372758919201,0.03135768345599542,0.01822186437502478,mid
dr_0484,mid_0484,1.653785708146686,3.5630859733188878,1.9093002651722017,3.4247388636256084,2.339196526874112,0.36906671045879935,0.05827912674601908,0.5025118674339445,0,1,1.0274029522010093,0.027034212514888523,7.697294908114332,1.5076057368404552,0.030917033711867364,-0.0752264992189472,mid
dr_0485,mid_0485,0.5294827969371187,3.7333839629926753,3.2039011660555565,2.9017563561029562,11.716978533998882,1.068815634277057,0.1156021954313501,0.17739557391852298,0,0,0.9009229555968021,-0.10433553491144021,11.604731780865887,0.8865158420560484,0.024172612056331942,-0.035232210770898185,mid
dr_0486,mid_0486,2.374291906607277,4.4474589048835975,2.0731669982763203,1.8950865282927372,6.860097151447816,0.8363302661497449,0.3755575730222285,0.13940748358646626,1,0,0.9305063656557645,-0.07202636181010509,10.383382684494205,0.9859862667806031,0.04138605149426089,-0.003007087649338652,mid
dr_0487,mid_0487,0.8587190742887714,4.633391652697602,3.774672578408831,2.0187693750078086,1.8646790186982058,0.27060408418465376,0.21919014267010584,0.38451413809515994,0,0,0.9100809119448201,-0.09422176919879977,9.834507144701545,1.2632079461794092,0.07224618665820487,0.029446186636018255,mid
dr_0488,mid_0488,3.3710522799195344,6.590961478087104,3.21990919816757,3.626892620182752,3.9402326697728185,0.5955218675654157,0.32172991908594467,0.28718018614703245,0,0,0.8322527483365154,-0.18361910023565098,7.747994595936916,2.196692077422949,0.038266278410281,0.011239007591754382,mid
dr_0489,mid_0489,2.5153598494104736,6.417225825398075,3.9018659759876018,3.7469882949557967,5.77014369945831,0.7611866289451055,0.040121041610607824,0.39188952984137687,0,0,1.1695547362403294,0.1566231090595879,14.305931702898423,0.8425039780566046,0.045374811648355315,-0.002216172265914984,mid
dr_0490,mid_0490,2.129867364168236,6.356167901035569,4.226300536867333,2.6133212414596856,4.328710362885714,0.6363585278300957,0.20631967017855224,0.22917146728098806,0,0,1.0591257139647408,0.0574437696443633,9.99660458082499,0.8920387614107446,0.028965682378075036,0.08606186890740349,mid
dr_0491,mid_0491,3.386433290323152,6.36327790170418,2.976844611381028,1.008749895566707,2.109756493988137,0.3242323323498257,0.15289187864711615,0.2483958329829597,0,0,1.0735665608014657,0.07098633995574691,11.082281676129167,0.992229595140331,0.0380782580222353,-0.010696079743055432,mid
dr_0492,mid_0492,0.26076564161540494,3.1149094005197293,2.8541437589043244,3.4918400388168935,5.372826051613531,0.7302027802583887,0.3009119191497328,0.11573722772642359,0,0,0.6794956151486142,-0.386404498467515,11.460060612154626,1.1390416429701218,0.046107133942784574,-0.017443739927241582,mid
dr_0493,mid_0493,0.9938302054196626,4.903805712135593,3.9099755067159307,3.5494768804815755,1.3544828015987032,0.13177349499620805,0.181094956830071,0.10443687970158182,0,0,0.8428026525249718,-0.17102244978015518,5.511592617991111,1.8741735017903216,0.03960647416649706,0.08478902590614064,mid
dr_0494,mid_0494,1.698435145530509,4.759624998345094,3.0611898528145853,2.3523092671703463,1.8893723690772033,0.2763175597737357,0.21176928437462042,0.1873701075814298,0,0,0.7759895356606936,-0.2536162438631743,6.0525509347666775,1.073239951301391,0.03619671892818707,-0.02771578641572572,mid
dr_0495,mid_0495,2.6007114480636058,5.8305647955013065,3.2298533474377007,2.5817003787040793,2.0919154490001124,0.32054412724363274,0.25916015033151296,0.22986576572270986,0,1,0.8119541997254285,-0.2083113446902693,21.814789657226473,0.9009032138927082,0.031017131032236994,0.0036080854157307315,mid
dr_0496,mid_0496,4.037227283664546,5.808790931531904,1.7715636478673584,3.1741152149285767,7.962190638112805,0.9010325716516548,0.4398380092155282,0.12882322989617606,0,0,1.1306463813081535,0.12278948804059853,8.011462680863945,1.0095055029807325,0.013932386921090629,0.026227647409068813,mid
dr_0497,mid_0497,2.582328221595512,6.483070294837968,3.900742073242456,1.1670059427972777,8.6307843146233,0.9360502636219977,0.31207671804951614,0.175995673154017,0,0,0.875247749306247,-0.1332482906373897,7.379106338910389,1.232598326535583,0.036015858399235774,0.011527661535227643,mid
dr_0498,mid_0498,3.417247034028036,5.401917026200001,1.9846699921719653,3.7152628547125657,4.813389145750354,0.6824509742932248,0.521311285531387,0.1934490614428405,0,0,0.9367543016548772,-0.06533424921333054,14.28159075690702,0.8461186878966802,0.030089584058799412,0.012183584321483431,mid
dr_0499,mid_0499,1.0532609113808902,3.993566428519737,2.940305517138847,1.0648133595778375,5.533194061401583,0.7429759021530465,0.037449772814295755,0.37919652726014963,0,0,0.906178362284011,-0.09851912445194567,8.942392051218622,1.2678215336279381,0.05777100154143511,0.027839303696159674,mid
dr_0500,mid_0500,0.15,3.364017896673966,3.214017896673966,2.8195151483955034,2.0718218873600946,0.3163524167770705,0.19537028697691605,0.013838204015348094,0,0,1.0907915736319076,0.08690364701621311,5.702253873063338,0.5477110099186315,0.030688938948016165,-0.014140165893085107,mid
dr_0501,mid_0501,0.15,3.5225925573582297,3.37259255735823,1.1164173260998063,3.2037335105324836,0.5056563839045342,0.13936632183428008,0.10563115580698997,1,0,1.0336949506656994,0.03313971386111014,14.608994240245622,1.0307659593379446,0.03931328720820142,-0.07847616449092586,mid
dr_0502,mid_0502,1.2903414581215378,4.131730679398218,2.84138922127668,1.3745663504099475,1.254500971186976,0.09847100186504243,0.0613785992875106,0.21075323438460675,0,0,1.0468134264527837,0.045750717778820664,10.557179066847935,1.6815880295626229,0.029565617658140836,-0.0031641440948013424,mid
